id,date,store_nbr,family,quantity,onpromotion
2478236,2016-10-25,44,BEAUTY,11.0,0
2478237,2016-10-25,44,BEVERAGES,7053.0,25
2478238,2016-10-25,44,BOOKS,3.0,0
2478239,2016-10-25,44,BREAD/BAKERY,1202.659,1
2478240,2016-10-25,44,CELEBRATION,14.0,3
2478249,2016-10-25,44,HOME AND KITCHEN I,125.0,0
2478242,2016-10-25,44,DAIRY,1927.0,11
2478243,2016-10-25,44,DELI,404.011,1
2478244,2016-10-25,44,EGGS,418.0,2
2478245,2016-10-25,44,FROZEN FOODS,357.08,3
2478246,2016-10-25,44,GROCERY I,7332.0,41
2478247,2016-10-25,44,GROCERY II,72.0,0
2478241,2016-10-25,44,CLEANING,1899.0,44
2480035,2016-10-26,44,LADIESWEAR,21.0,0
2480036,2016-10-26,44,LAWN AND GARDEN,12.0,0
2480037,2016-10-26,44,LINGERIE,21.0,0
2480038,2016-10-26,44,"LIQUOR,WINE,BEER",202.0,3
2480039,2016-10-26,44,MAGAZINES,27.0,0
2480040,2016-10-26,44,MEATS,741.216,2
2480044,2016-10-26,44,POULTRY,1079.016,0
2480042,2016-10-26,44,PET SUPPLIES,33.0,0
2480043,2016-10-26,44,PLAYERS AND ELECTRONICS,49.0,0
2480034,2016-10-26,44,HOME CARE,511.0,7
2480045,2016-10-26,44,PREPARED FOODS,423.895,1
2480046,2016-10-26,44,PRODUCE,13765.939,234
2480047,2016-10-26,44,SCHOOL AND OFFICE SUPPLIES,8.0,0
2480041,2016-10-26,44,PERSONAL CARE,398.0,12
2480032,2016-10-26,44,HOME AND KITCHEN II,85.0,1
2480048,2016-10-26,44,SEAFOOD,104.371,2
2480030,2016-10-26,44,HARDWARE,4.0,0
2480016,2016-10-26,44,AUTOMOTIVE,9.0,1
2480018,2016-10-26,44,BEAUTY,11.0,1
2480019,2016-10-26,44,BEVERAGES,8260.0,59
2480020,2016-10-26,44,BOOKS,10.0,0
2480021,2016-10-26,44,BREAD/BAKERY,1372.434,7
2480022,2016-10-26,44,CELEBRATION,30.0,4
2480031,2016-10-26,44,HOME AND KITCHEN I,114.0,0
2480024,2016-10-26,44,DAIRY,2567.0,24
2480025,2016-10-26,44,DELI,437.99,8
2480026,2016-10-26,44,EGGS,543.0,2
2480027,2016-10-26,44,FROZEN FOODS,428.544,8
2480028,2016-10-26,44,GROCERY I,8908.0,113
2480029,2016-10-26,44,GROCERY II,76.0,0
2480023,2016-10-26,44,CLEANING,2266.0,71
2481817,2016-10-27,44,LADIESWEAR,11.0,0
2481818,2016-10-27,44,LAWN AND GARDEN,9.0,0
2481819,2016-10-27,44,LINGERIE,15.0,0
2481820,2016-10-27,44,"LIQUOR,WINE,BEER",282.0,2
2481821,2016-10-27,44,MAGAZINES,13.0,0
2481822,2016-10-27,44,MEATS,687.202,0
2481826,2016-10-27,44,POULTRY,865.176,0
2481824,2016-10-27,44,PET SUPPLIES,24.0,0
2481825,2016-10-27,44,PLAYERS AND ELECTRONICS,25.0,0
2481827,2016-10-27,44,PREPARED FOODS,471.882,0
2481828,2016-10-27,44,PRODUCE,6874.121,0
2481829,2016-10-27,44,SCHOOL AND OFFICE SUPPLIES,8.0,0
2481816,2016-10-27,44,HOME CARE,449.0,7
2481823,2016-10-27,44,PERSONAL CARE,319.0,13
2481830,2016-10-27,44,SEAFOOD,73.749,2
2481814,2016-10-27,44,HOME AND KITCHEN II,45.0,1
2481812,2016-10-27,44,HARDWARE,4.0,0
2481813,2016-10-27,44,HOME AND KITCHEN I,133.0,0
2481798,2016-10-27,44,AUTOMOTIVE,12.0,1
2481800,2016-10-27,44,BEAUTY,15.0,1
2481801,2016-10-27,44,BEVERAGES,6668.0,55
2481803,2016-10-27,44,BREAD/BAKERY,1110.432,6
2481804,2016-10-27,44,CELEBRATION,24.0,0
2481802,2016-10-27,44,BOOKS,2.0,0
2481806,2016-10-27,44,DAIRY,2021.0,24
2481807,2016-10-27,44,DELI,435.171,9
2481808,2016-10-27,44,EGGS,424.0,1
2481809,2016-10-27,44,FROZEN FOODS,357.608,7
2481810,2016-10-27,44,GROCERY I,6708.0,84
2481811,2016-10-27,44,GROCERY II,48.0,0
2481805,2016-10-27,44,CLEANING,1969.0,63
2483599,2016-10-28,44,LADIESWEAR,17.0,0
2483600,2016-10-28,44,LAWN AND GARDEN,12.0,0
2483601,2016-10-28,44,LINGERIE,21.0,0
2483602,2016-10-28,44,"LIQUOR,WINE,BEER",474.0,8
2483603,2016-10-28,44,MAGAZINES,13.0,0
2483604,2016-10-28,44,MEATS,1562.488,52
2483608,2016-10-28,44,POULTRY,1685.439,43
2483606,2016-10-28,44,PET SUPPLIES,33.0,0
2483607,2016-10-28,44,PLAYERS AND ELECTRONICS,46.0,0
2483609,2016-10-28,44,PREPARED FOODS,385.484,1
2483610,2016-10-28,44,PRODUCE,8154.121,1
2483611,2016-10-28,44,SCHOOL AND OFFICE SUPPLIES,6.0,0
2483612,2016-10-28,44,SEAFOOD,152.843,7
2483605,2016-10-28,44,PERSONAL CARE,404.0,13
2483598,2016-10-28,44,HOME CARE,539.0,9
2483596,2016-10-28,44,HOME AND KITCHEN II,77.0,1
2483594,2016-10-28,44,HARDWARE,5.0,0
2483580,2016-10-28,44,AUTOMOTIVE,16.0,0
2483582,2016-10-28,44,BEAUTY,16.0,1
2483583,2016-10-28,44,BEVERAGES,9463.0,56
2483584,2016-10-28,44,BOOKS,4.0,0
2483585,2016-10-28,44,BREAD/BAKERY,1734.229,7
2483586,2016-10-28,44,CELEBRATION,46.0,0
2483595,2016-10-28,44,HOME AND KITCHEN I,76.0,0
2483588,2016-10-28,44,DAIRY,2466.0,26
2483589,2016-10-28,44,DELI,792.129,71
2483590,2016-10-28,44,EGGS,619.0,31
2483591,2016-10-28,44,FROZEN FOODS,509.539,7
2483592,2016-10-28,44,GROCERY I,9419.0,88
2483593,2016-10-28,44,GROCERY II,56.0,0
2483587,2016-10-28,44,CLEANING,2289.0,63
2485381,2016-10-29,44,LADIESWEAR,28.0,0
2485382,2016-10-29,44,LAWN AND GARDEN,19.0,0
2485383,2016-10-29,44,LINGERIE,31.0,0
2485384,2016-10-29,44,"LIQUOR,WINE,BEER",718.0,7
2485385,2016-10-29,44,MAGAZINES,25.0,0
2485386,2016-10-29,44,MEATS,1165.529,0
2485390,2016-10-29,44,POULTRY,1612.01,0
2485388,2016-10-29,44,PET SUPPLIES,40.0,1
2485389,2016-10-29,44,PLAYERS AND ELECTRONICS,51.0,0
2485391,2016-10-29,44,PREPARED FOODS,497.378,0
2485392,2016-10-29,44,PRODUCE,10542.686,1
2485393,2016-10-29,44,SCHOOL AND OFFICE SUPPLIES,9.0,0
2485380,2016-10-29,44,HOME CARE,1003.0,9
2485387,2016-10-29,44,PERSONAL CARE,799.0,12
2485378,2016-10-29,44,HOME AND KITCHEN II,102.0,1
2485394,2016-10-29,44,SEAFOOD,114.625,2
2485376,2016-10-29,44,HARDWARE,4.0,0
2485362,2016-10-29,44,AUTOMOTIVE,30.0,0
2485364,2016-10-29,44,BEAUTY,19.0,1
2485365,2016-10-29,44,BEVERAGES,14177.0,58
2485366,2016-10-29,44,BOOKS,3.0,0
2485367,2016-10-29,44,BREAD/BAKERY,2090.762,6
2485368,2016-10-29,44,CELEBRATION,29.0,0
2485377,2016-10-29,44,HOME AND KITCHEN I,141.0,0
2485370,2016-10-29,44,DAIRY,3291.0,26
2485371,2016-10-29,44,DELI,881.008,10
2485372,2016-10-29,44,EGGS,824.0,1
2485373,2016-10-29,44,FROZEN FOODS,720.614,7
2485374,2016-10-29,44,GROCERY I,13188.0,88
2485375,2016-10-29,44,GROCERY II,66.0,0
2485369,2016-10-29,44,CLEANING,3182.0,70
2487163,2016-10-30,44,LADIESWEAR,45.0,0
2487164,2016-10-30,44,LAWN AND GARDEN,12.0,0
2487165,2016-10-30,44,LINGERIE,16.0,0
2487166,2016-10-30,44,"LIQUOR,WINE,BEER",376.0,8
2487167,2016-10-30,44,MAGAZINES,33.0,0
2487168,2016-10-30,44,MEATS,1102.175,0
2487172,2016-10-30,44,POULTRY,1607.999,1
2487170,2016-10-30,44,PET SUPPLIES,64.0,0
2487171,2016-10-30,44,PLAYERS AND ELECTRONICS,72.0,0
2487173,2016-10-30,44,PREPARED FOODS,524.619,0
2487174,2016-10-30,44,PRODUCE,11161.607,1
2487175,2016-10-30,44,SCHOOL AND OFFICE SUPPLIES,21.0,0
2487162,2016-10-30,44,HOME CARE,1247.0,9
2487169,2016-10-30,44,PERSONAL CARE,859.0,14
2487176,2016-10-30,44,SEAFOOD,142.899,2
2487160,2016-10-30,44,HOME AND KITCHEN II,108.0,1
2487158,2016-10-30,44,HARDWARE,5.0,0
2487159,2016-10-30,44,HOME AND KITCHEN I,164.0,0
2487144,2016-10-30,44,AUTOMOTIVE,30.0,1
2487146,2016-10-30,44,BEAUTY,38.0,1
2487147,2016-10-30,44,BEVERAGES,15245.0,60
2487149,2016-10-30,44,BREAD/BAKERY,2297.7,6
2487150,2016-10-30,44,CELEBRATION,17.0,0
2487148,2016-10-30,44,BOOKS,7.0,0
2487152,2016-10-30,44,DAIRY,3565.0,26
2487153,2016-10-30,44,DELI,912.265,10
2487154,2016-10-30,44,EGGS,888.0,1
2487155,2016-10-30,44,FROZEN FOODS,649.304,7
2487156,2016-10-30,44,GROCERY I,14490.0,95
2487157,2016-10-30,44,GROCERY II,60.0,0
2487151,2016-10-30,44,CLEANING,4534.0,66
2488949,2016-10-31,44,MAGAZINES,17.0,0
2488945,2016-10-31,44,LADIESWEAR,19.0,0
2488946,2016-10-31,44,LAWN AND GARDEN,4.0,0
2488947,2016-10-31,44,LINGERIE,11.0,0
2488948,2016-10-31,44,"LIQUOR,WINE,BEER",238.0,6
2488950,2016-10-31,44,MEATS,691.285,1
2488944,2016-10-31,44,HOME CARE,610.0,10
2488952,2016-10-31,44,PET SUPPLIES,32.0,0
2488953,2016-10-31,44,PLAYERS AND ELECTRONICS,28.0,0
2488954,2016-10-31,44,POULTRY,976.726,0
2488955,2016-10-31,44,PREPARED FOODS,391.466,0
2488956,2016-10-31,44,PRODUCE,6669.517,1
2488957,2016-10-31,44,SCHOOL AND OFFICE SUPPLIES,4.0,0
2488951,2016-10-31,44,PERSONAL CARE,465.0,16
2488942,2016-10-31,44,HOME AND KITCHEN II,75.0,1
2488958,2016-10-31,44,SEAFOOD,99.559,2
2488940,2016-10-31,44,HARDWARE,3.0,0
2488926,2016-10-31,44,AUTOMOTIVE,17.0,1
2488928,2016-10-31,44,BEAUTY,20.0,1
2488929,2016-10-31,44,BEVERAGES,7868.0,55
2488930,2016-10-31,44,BOOKS,1.0,0
2488931,2016-10-31,44,BREAD/BAKERY,1399.742,6
2488932,2016-10-31,44,CELEBRATION,23.0,0
2488941,2016-10-31,44,HOME AND KITCHEN I,139.0,0
2488934,2016-10-31,44,DAIRY,2144.0,27
2488935,2016-10-31,44,DELI,548.46,10
2488936,2016-10-31,44,EGGS,489.0,1
2488937,2016-10-31,44,FROZEN FOODS,392.929,7
2488938,2016-10-31,44,GROCERY I,8817.0,84
2488939,2016-10-31,44,GROCERY II,49.0,0
2488933,2016-10-31,44,CLEANING,2114.0,58
2490727,2016-11-01,44,LADIESWEAR,5.0,0
2490728,2016-11-01,44,LAWN AND GARDEN,20.0,0
2490730,2016-11-01,44,"LIQUOR,WINE,BEER",457.0,7
2490731,2016-11-01,44,MAGAZINES,11.0,0
2490732,2016-11-01,44,MEATS,939.778,1
2490733,2016-11-01,44,PERSONAL CARE,579.0,9
2490737,2016-11-01,44,PREPARED FOODS,344.726,0
2490735,2016-11-01,44,PLAYERS AND ELECTRONICS,28.0,0
2490736,2016-11-01,44,POULTRY,1033.985,0
2490726,2016-11-01,44,HOME CARE,620.0,9
2490738,2016-11-01,44,PRODUCE,7536.643,1
2490739,2016-11-01,44,SCHOOL AND OFFICE SUPPLIES,6.0,0
2490740,2016-11-01,44,SEAFOOD,75.836,2
2490734,2016-11-01,44,PET SUPPLIES,28.0,0
2490724,2016-11-01,44,HOME AND KITCHEN II,87.0,13
2490729,2016-11-01,44,LINGERIE,26.0,9
2490722,2016-11-01,44,HARDWARE,8.0,0
2490723,2016-11-01,44,HOME AND KITCHEN I,226.0,31
2490710,2016-11-01,44,BEAUTY,39.0,1
2490711,2016-11-01,44,BEVERAGES,10202.0,54
2490712,2016-11-01,44,BOOKS,2.0,0
2490713,2016-11-01,44,BREAD/BAKERY,1628.846,7
2490714,2016-11-01,44,CELEBRATION,43.0,0
2490715,2016-11-01,44,CLEANING,2529.0,47
2490708,2016-11-01,44,AUTOMOTIVE,22.0,0
2490717,2016-11-01,44,DELI,710.316,11
2490718,2016-11-01,44,EGGS,577.0,1
2490719,2016-11-01,44,FROZEN FOODS,458.455,6
2490720,2016-11-01,44,GROCERY I,10224.0,84
2490721,2016-11-01,44,GROCERY II,63.0,0
2490716,2016-11-01,44,DAIRY,2523.0,29
2492510,2016-11-02,44,LAWN AND GARDEN,32.0,0
2492511,2016-11-02,44,LINGERIE,16.0,0
2492512,2016-11-02,44,"LIQUOR,WINE,BEER",717.0,8
2492513,2016-11-02,44,MAGAZINES,27.0,0
2492514,2016-11-02,44,MEATS,1221.492,1
2492515,2016-11-02,44,PERSONAL CARE,943.0,10
2492518,2016-11-02,44,POULTRY,1751.248,0
2492517,2016-11-02,44,PLAYERS AND ELECTRONICS,58.0,0
2492519,2016-11-02,44,PREPARED FOODS,619.769,1
2492520,2016-11-02,44,PRODUCE,13468.252,228
2492521,2016-11-02,44,SCHOOL AND OFFICE SUPPLIES,14.0,0
2492522,2016-11-02,44,SEAFOOD,159.764,2
2492509,2016-11-02,44,LADIESWEAR,32.0,0
2492516,2016-11-02,44,PET SUPPLIES,71.0,0
2492508,2016-11-02,44,HOME CARE,1221.0,13
2492494,2016-11-02,44,BOOKS,7.0,0
2492505,2016-11-02,44,HOME AND KITCHEN I,154.0,0
2492506,2016-11-02,44,HOME AND KITCHEN II,139.0,1
2492492,2016-11-02,44,BEAUTY,39.0,1
2492493,2016-11-02,44,BEVERAGES,15817.0,57
2492495,2016-11-02,44,BREAD/BAKERY,2314.066,7
2492496,2016-11-02,44,CELEBRATION,23.0,0
2492497,2016-11-02,44,CLEANING,3719.0,52
2492490,2016-11-02,44,AUTOMOTIVE,21.0,1
2492499,2016-11-02,44,DELI,975.068,11
2492500,2016-11-02,44,EGGS,854.0,1
2492501,2016-11-02,44,FROZEN FOODS,857.279,8
2492502,2016-11-02,44,GROCERY I,15237.0,96
2492503,2016-11-02,44,GROCERY II,67.0,0
2492504,2016-11-02,44,HARDWARE,11.0,0
2492498,2016-11-02,44,DAIRY,3608.0,31
2494292,2016-11-03,44,LAWN AND GARDEN,12.0,0
2494304,2016-11-03,44,SEAFOOD,71.283,2
2494294,2016-11-03,44,"LIQUOR,WINE,BEER",536.0,7
2494295,2016-11-03,44,MAGAZINES,18.0,0
2494296,2016-11-03,44,MEATS,976.787,1
2494297,2016-11-03,44,PERSONAL CARE,709.0,9
2494300,2016-11-03,44,POULTRY,1293.902,1
2494299,2016-11-03,44,PLAYERS AND ELECTRONICS,38.0,0
2494301,2016-11-03,44,PREPARED FOODS,419.481,0
2494302,2016-11-03,44,PRODUCE,8075.287,1
2494303,2016-11-03,44,SCHOOL AND OFFICE SUPPLIES,6.0,0
2494291,2016-11-03,44,LADIESWEAR,27.0,12
2494298,2016-11-03,44,PET SUPPLIES,55.0,0
2494290,2016-11-03,44,HOME CARE,854.0,14
2494293,2016-11-03,44,LINGERIE,19.0,0
2494288,2016-11-03,44,HOME AND KITCHEN II,137.0,1
2494272,2016-11-03,44,AUTOMOTIVE,21.0,0
2494274,2016-11-03,44,BEAUTY,29.0,1
2494275,2016-11-03,44,BEVERAGES,10700.0,62
2494276,2016-11-03,44,BOOKS,1.0,0
2494277,2016-11-03,44,BREAD/BAKERY,1639.379,8
2494278,2016-11-03,44,CELEBRATION,16.0,0
2494279,2016-11-03,44,CLEANING,2766.0,58
2494287,2016-11-03,44,HOME AND KITCHEN I,132.0,0
2494281,2016-11-03,44,DELI,740.814,12
2494282,2016-11-03,44,EGGS,595.0,1
2494283,2016-11-03,44,FROZEN FOODS,526.524,8
2494284,2016-11-03,44,GROCERY I,10878.0,97
2494285,2016-11-03,44,GROCERY II,61.0,0
2494286,2016-11-03,44,HARDWARE,5.0,0
2494280,2016-11-03,44,DAIRY,2679.0,28
2496073,2016-11-04,44,LADIESWEAR,35.0,0
2496074,2016-11-04,44,LAWN AND GARDEN,27.0,0
2496075,2016-11-04,44,LINGERIE,10.0,0
2496076,2016-11-04,44,"LIQUOR,WINE,BEER",604.0,7
2496077,2016-11-04,44,MAGAZINES,25.0,0
2496078,2016-11-04,44,MEATS,1505.366,54
2496082,2016-11-04,44,POULTRY,2014.791,43
2496080,2016-11-04,44,PET SUPPLIES,37.0,0
2496081,2016-11-04,44,PLAYERS AND ELECTRONICS,46.0,0
2496083,2016-11-04,44,PREPARED FOODS,478.061,1
2496084,2016-11-04,44,PRODUCE,9657.839,1
2496085,2016-11-04,44,SCHOOL AND OFFICE SUPPLIES,10.0,0
2496072,2016-11-04,44,HOME CARE,1000.0,10
2496079,2016-11-04,44,PERSONAL CARE,832.0,9
2496070,2016-11-04,44,HOME AND KITCHEN II,101.0,1
2496086,2016-11-04,44,SEAFOOD,199.11,7
2496068,2016-11-04,44,HARDWARE,2.0,0
2496054,2016-11-04,44,AUTOMOTIVE,20.0,0
2496056,2016-11-04,44,BEAUTY,30.0,1
2496057,2016-11-04,44,BEVERAGES,12775.0,59
2496058,2016-11-04,44,BOOKS,4.0,0
2496059,2016-11-04,44,BREAD/BAKERY,2110.701,7
2496060,2016-11-04,44,CELEBRATION,19.0,0
2496069,2016-11-04,44,HOME AND KITCHEN I,68.0,1
2496062,2016-11-04,44,DAIRY,3053.0,27
2496063,2016-11-04,44,DELI,979.908,70
2496064,2016-11-04,44,EGGS,788.0,32
2496065,2016-11-04,44,FROZEN FOODS,568.836,8
2496066,2016-11-04,44,GROCERY I,12778.0,91
2496067,2016-11-04,44,GROCERY II,81.0,0
2496061,2016-11-04,44,CLEANING,3212.0,47
2497855,2016-11-05,44,LADIESWEAR,35.0,0
2497856,2016-11-05,44,LAWN AND GARDEN,13.0,0
2497857,2016-11-05,44,LINGERIE,9.0,0
2497858,2016-11-05,44,"LIQUOR,WINE,BEER",479.0,6
2497859,2016-11-05,44,MAGAZINES,24.0,0
2497860,2016-11-05,44,MEATS,992.408,0
2497864,2016-11-05,44,POULTRY,1342.547,1
2497862,2016-11-05,44,PET SUPPLIES,62.0,0
2497863,2016-11-05,44,PLAYERS AND ELECTRONICS,52.0,12
2497865,2016-11-05,44,PREPARED FOODS,438.366,0
2497866,2016-11-05,44,PRODUCE,10151.836,1
2497867,2016-11-05,44,SCHOOL AND OFFICE SUPPLIES,7.0,0
2497854,2016-11-05,44,HOME CARE,1049.0,13
2497861,2016-11-05,44,PERSONAL CARE,901.0,11
2497868,2016-11-05,44,SEAFOOD,100.214,2
2497852,2016-11-05,44,HOME AND KITCHEN II,107.0,1
2497850,2016-11-05,44,HARDWARE,3.0,0
2497851,2016-11-05,44,HOME AND KITCHEN I,102.0,0
2497836,2016-11-05,44,AUTOMOTIVE,14.0,1
2497838,2016-11-05,44,BEAUTY,28.0,1
2497839,2016-11-05,44,BEVERAGES,13876.0,61
2497841,2016-11-05,44,BREAD/BAKERY,2162.899,7
2497842,2016-11-05,44,CELEBRATION,13.0,0
2497840,2016-11-05,44,BOOKS,4.0,0
2497844,2016-11-05,44,DAIRY,3247.0,28
2497845,2016-11-05,44,DELI,834.747,11
2497846,2016-11-05,44,EGGS,801.0,1
2497847,2016-11-05,44,FROZEN FOODS,585.406,8
2497848,2016-11-05,44,GROCERY I,14929.0,93
2497849,2016-11-05,44,GROCERY II,54.0,0
2497843,2016-11-05,44,CLEANING,3509.0,54
2499641,2016-11-06,44,MAGAZINES,27.0,0
2499637,2016-11-06,44,LADIESWEAR,78.0,0
2499638,2016-11-06,44,LAWN AND GARDEN,13.0,0
2499639,2016-11-06,44,LINGERIE,11.0,0
2499640,2016-11-06,44,"LIQUOR,WINE,BEER",281.0,2
2499642,2016-11-06,44,MEATS,1287.796,1
2499650,2016-11-06,44,SEAFOOD,141.795,2
2499644,2016-11-06,44,PET SUPPLIES,72.0,0
2499645,2016-11-06,44,PLAYERS AND ELECTRONICS,49.0,0
2499646,2016-11-06,44,POULTRY,1881.215,0
2499647,2016-11-06,44,PREPARED FOODS,536.328,0
2499648,2016-11-06,44,PRODUCE,13951.07,1
2499649,2016-11-06,44,SCHOOL AND OFFICE SUPPLIES,13.0,0
2499643,2016-11-06,44,PERSONAL CARE,1283.0,10
2499636,2016-11-06,44,HOME CARE,1416.0,13
2499634,2016-11-06,44,HOME AND KITCHEN II,101.0,1
2499632,2016-11-06,44,HARDWARE,7.0,0
2499618,2016-11-06,44,AUTOMOTIVE,16.0,0
2499620,2016-11-06,44,BEAUTY,43.0,10
2499621,2016-11-06,44,BEVERAGES,17622.0,57
2499622,2016-11-06,44,BOOKS,5.0,0
2499623,2016-11-06,44,BREAD/BAKERY,3016.502,7
2499624,2016-11-06,44,CELEBRATION,9.0,0
2499633,2016-11-06,44,HOME AND KITCHEN I,82.0,0
2499626,2016-11-06,44,DAIRY,4478.0,29
2499627,2016-11-06,44,DELI,1133.446,11
2499628,2016-11-06,44,EGGS,1098.0,1
2499629,2016-11-06,44,FROZEN FOODS,700.722,8
2499630,2016-11-06,44,GROCERY I,18894.0,93
2499631,2016-11-06,44,GROCERY II,106.0,0
2499625,2016-11-06,44,CLEANING,4616.0,48
2501419,2016-11-07,44,LADIESWEAR,9.0,0
2501420,2016-11-07,44,LAWN AND GARDEN,3.0,0
2501421,2016-11-07,44,LINGERIE,10.0,0
2501422,2016-11-07,44,"LIQUOR,WINE,BEER",251.0,1
2501423,2016-11-07,44,MAGAZINES,16.0,0
2501424,2016-11-07,44,MEATS,788.264,0
2501428,2016-11-07,44,POULTRY,1175.778,1
2501426,2016-11-07,44,PET SUPPLIES,32.0,0
2501427,2016-11-07,44,PLAYERS AND ELECTRONICS,35.0,0
2501418,2016-11-07,44,HOME CARE,816.0,9
2501429,2016-11-07,44,PREPARED FOODS,393.418,0
2501430,2016-11-07,44,PRODUCE,9617.267,0
2501431,2016-11-07,44,SCHOOL AND OFFICE SUPPLIES,7.0,0
2501425,2016-11-07,44,PERSONAL CARE,693.0,9
2501416,2016-11-07,44,HOME AND KITCHEN II,86.0,1
2501432,2016-11-07,44,SEAFOOD,107.802,2
2501414,2016-11-07,44,HARDWARE,4.0,0
2501400,2016-11-07,44,AUTOMOTIVE,3.0,0
2501402,2016-11-07,44,BEAUTY,15.0,1
2501403,2016-11-07,44,BEVERAGES,10258.0,53
2501404,2016-11-07,44,BOOKS,51.0,0
2501405,2016-11-07,44,BREAD/BAKERY,1688.154,7
2501406,2016-11-07,44,CELEBRATION,31.0,1
2501415,2016-11-07,44,HOME AND KITCHEN I,99.0,0
2501408,2016-11-07,44,DAIRY,2700.0,28
2501409,2016-11-07,44,DELI,652.438,9
2501410,2016-11-07,44,EGGS,685.0,1
2501411,2016-11-07,44,FROZEN FOODS,463.553,7
2501412,2016-11-07,44,GROCERY I,10684.0,86
2501413,2016-11-07,44,GROCERY II,70.0,0
2501407,2016-11-07,44,CLEANING,2937.0,44
2503201,2016-11-08,44,LADIESWEAR,13.0,0
2503202,2016-11-08,44,LAWN AND GARDEN,6.0,0
2503203,2016-11-08,44,LINGERIE,72.0,0
2503204,2016-11-08,44,"LIQUOR,WINE,BEER",156.0,2
2503205,2016-11-08,44,MAGAZINES,17.0,0
2503206,2016-11-08,44,MEATS,801.833,0
2503210,2016-11-08,44,POULTRY,1210.641,0
2503208,2016-11-08,44,PET SUPPLIES,13.0,0
2503209,2016-11-08,44,PLAYERS AND ELECTRONICS,39.0,0
2503211,2016-11-08,44,PREPARED FOODS,352.36,0
2503212,2016-11-08,44,PRODUCE,8973.259,1
2503213,2016-11-08,44,SCHOOL AND OFFICE SUPPLIES,8.0,0
2503200,2016-11-08,44,HOME CARE,725.0,9
2503207,2016-11-08,44,PERSONAL CARE,640.0,10
2503214,2016-11-08,44,SEAFOOD,89.462,2
2503198,2016-11-08,44,HOME AND KITCHEN II,77.0,1
2503196,2016-11-08,44,HARDWARE,5.0,0
2503197,2016-11-08,44,HOME AND KITCHEN I,96.0,0
2503182,2016-11-08,44,AUTOMOTIVE,7.0,1
2503184,2016-11-08,44,BEAUTY,15.0,1
2503185,2016-11-08,44,BEVERAGES,9320.0,49
2503187,2016-11-08,44,BREAD/BAKERY,1637.452,7
2503188,2016-11-08,44,CELEBRATION,83.0,0
2503186,2016-11-08,44,BOOKS,2.0,0
2503190,2016-11-08,44,DAIRY,2612.0,27
2503191,2016-11-08,44,DELI,661.403,10
2503192,2016-11-08,44,EGGS,624.0,1
2503193,2016-11-08,44,FROZEN FOODS,467.41,6
2503194,2016-11-08,44,GROCERY I,10625.0,86
2503195,2016-11-08,44,GROCERY II,38.0,0
2503189,2016-11-08,44,CLEANING,3713.0,46
2504983,2016-11-09,44,LADIESWEAR,28.0,0
2504984,2016-11-09,44,LAWN AND GARDEN,7.0,0
2504985,2016-11-09,44,LINGERIE,18.0,0
2504986,2016-11-09,44,"LIQUOR,WINE,BEER",233.0,2
2504987,2016-11-09,44,MAGAZINES,16.0,0
2504988,2016-11-09,44,MEATS,741.008,2
2504992,2016-11-09,44,POULTRY,1304.087,0
2504990,2016-11-09,44,PET SUPPLIES,38.0,0
2504991,2016-11-09,44,PLAYERS AND ELECTRONICS,48.0,0
2504993,2016-11-09,44,PREPARED FOODS,406.595,3
2504994,2016-11-09,44,PRODUCE,14972.447,227
2504995,2016-11-09,44,SCHOOL AND OFFICE SUPPLIES,22.0,0
2504996,2016-11-09,44,SEAFOOD,96.637,2
2504989,2016-11-09,44,PERSONAL CARE,635.0,16
2504982,2016-11-09,44,HOME CARE,718.0,10
2504980,2016-11-09,44,HOME AND KITCHEN II,148.0,1
2504978,2016-11-09,44,HARDWARE,8.0,0
2504964,2016-11-09,44,AUTOMOTIVE,11.0,0
2504966,2016-11-09,44,BEAUTY,18.0,1
2504967,2016-11-09,44,BEVERAGES,11289.0,55
2504968,2016-11-09,44,BOOKS,3.0,0
2504969,2016-11-09,44,BREAD/BAKERY,1784.93,7
2504970,2016-11-09,44,CELEBRATION,41.0,0
2504979,2016-11-09,44,HOME AND KITCHEN I,72.0,3
2504972,2016-11-09,44,DAIRY,2811.0,33
2504973,2016-11-09,44,DELI,645.418,13
2504974,2016-11-09,44,EGGS,684.0,1
2504975,2016-11-09,44,FROZEN FOODS,463.617,7
2504976,2016-11-09,44,GROCERY I,11129.0,104
2504977,2016-11-09,44,GROCERY II,67.0,0
2504971,2016-11-09,44,CLEANING,3509.0,57
2506765,2016-11-10,44,LADIESWEAR,22.0,0
2506766,2016-11-10,44,LAWN AND GARDEN,6.0,0
2506767,2016-11-10,44,LINGERIE,13.0,0
2506768,2016-11-10,44,"LIQUOR,WINE,BEER",382.0,2
2506769,2016-11-10,44,MAGAZINES,10.0,0
2506770,2016-11-10,44,MEATS,676.926,2
2506774,2016-11-10,44,POULTRY,1038.612,1
2506772,2016-11-10,44,PET SUPPLIES,39.0,0
2506773,2016-11-10,44,PLAYERS AND ELECTRONICS,37.0,0
2506775,2016-11-10,44,PREPARED FOODS,299.96,2
2506776,2016-11-10,44,PRODUCE,7012.2,1
2506777,2016-11-10,44,SCHOOL AND OFFICE SUPPLIES,8.0,0
2506764,2016-11-10,44,HOME CARE,439.0,8
2506771,2016-11-10,44,PERSONAL CARE,367.0,11
2506762,2016-11-10,44,HOME AND KITCHEN II,72.0,1
